# Mars Rover
id, NOC, NOM, LOC, CC, CCmax, rating, reviewers, disagreement
9F43E, 1, 3, 37, 10, 5, 1, 1, 0
9F4F6, 2, 16, 120, 45, 8, 1, 1, 0
9F4FE, 5, 17, 143, 71, 14, 2.0, 1, 0
9F696, 5, 36, 219, 67, 8, 1, 1, 0
9F86E, 2, 4, 103, 30, 14, 1, 1, 0
9F99E, 1, 3, 61, 19, 9, 1, 1, 0
9FA8E, 2, 18, 105, 44, 9, 2.0, 1, 0
9FD52, 19, 64, 452, 170, 18, 3, 1, 0
9FD8E, 18, 68, 503, 158, 27, 2.0, 1, 0
9FD92, 5, 26, 275, 80, 18, 1, 1, 0
9FFEA, 4, 25, 208, 71, 9, 2.0, 1, 0
A0026, 15, 70, 478, 127, 7, 1, 1, 0
A01D6, 16, 51, 403, 132, 14, 2.0, 1, 0
A02BE, 5, 15, 134, 33, 6, 2.0, 1, 0
A03D6, 2, 4, 144, 46, 17, 1, 1, 0
A04FE, 11, 132, 728, 196, 11, 3, 2, 0
A05E6, 1, 1, 78, 27, 27, 1, 1, 0
A06C2, 2, 12, 146, 40, 14, 2.0, 1, 0
A0DB2, 12, 40, 253, 65, 16, 1, 1, 0
A0DF2, 2, 17, 186, 87, 23, 1, 1, 0
A0EEA, 12, 48, 319, 112, 16, 3, 1, 0
A109E, 24, 68, 514, 136, 12, 3, 1, 0
A10DA, 20, 66, 377, 134, 27, 2.0, 1, 0
A1146, 3, 25, 144, 45, 5, 1, 1, 0
A115E, 27, 87, 604, 173, 16, 2.0, 1, 0
A15AA, 27, 87, 604, 173, 16, 2.0, 1, 0
A1912, 3, 9, 173, 57, 24, NaN, 0, 0
A1CD2, 2, 2, 92, 30, 22, 1, 1, 0
A1CEE, 4, 25, 188, 67, 16, 2.0, 1, 0
A1D7A, 2, 4, 116, 49, 43, 1, 1, 0
A1EF2, 4, 16, 104, 39, 7, 1, 1, 0
A254A, 1, 8, 76, 35, 22, 1, 1, 0
A2556, 2, 11, 240, 90, 57, 1, 1, 0
A26B6, 2, 6, 114, 33, 23, 2.0, 1, 0
A2CCE, 9, 32, 283, 108, 10, 2.0, 1, 0
A2CEA, 2, 12, 91, 36, 9, 1, 1, 0
A2F6E, 1, 1, 75, 27, 27, 1, 1, 0
A34AE, 8, 20, 141, 36, 9, 1, 1, 0
A34B6, 2, 21, 102, 37, 7, 1, 2, 1
A34D2, 3, 21, 153, 59, 9, 1, 1, 0
A3716, 5, 24, 208, 81, 16, 2.0, 1, 0
A38EE, 20, 77, 428, 119, 8, 1, 2, 0
A3962, 2, 14, 160, 71, 39, 1, 1, 0
A398E, 6, 15, 117, 27, 8, 3, 1, 0
A39B6, 6, 25, 202, 59, 8, 2.0, 1, 0
A3D1A, 2, 13, 147, 44, 9, 2.0, 1, 0
A3D32, 4, 43, 269, 103, 11, 2.0, 1, 0
A3F26, 2, 13, 125, 34, 6, 2.0, 1, 0
A411E, 4, 17, 199, 62, 27, 1, 1, 0
A44D2, 14, 49, 276, 98, 13, 1, 2, 1
A4626, 2, 14, 110, 30, 5, 1, 2, 0
A4792, 3, 22, 135, 38, 8, 2.0, 1, 0
A4A26, 3, 36, 267, 81, 16, 2.0, 2, 0
A544E, 3, 24, 175, 82, 17, 1, 2, 0
A54F6, 3, 18, 227, 71, 24, 2.0, 1, 0
A54FE, 2, 3, 109, 40, 36, 1, 2, 0
A5532, 3, 25, 153, 50, 5, 1, 1, 0
A5646, 2, 22, 208, 53, 12, 1, 2, 0
A5832, 8, 20, 180, 56, 11, 2.0, 1, 0
A58AA, 3, 9, 124, 46, 14, 1, 2, 1
A58DA, 3, 9, 124, 46, 14, 1, 2, 1
A5ABA, 6, 30, 235, 78, 16, 2.0, 1, 0
A60D2, 4, 22, 193, 67, 11, 1, 2, 0
A6186, 16, 108, 540, 174, 10, 1, 1, 0
A61E6, 1, 2, 56, 18, 11, 1, 1, 0
A621E, 10, 26, 199, 67, 19, 1, 1, 0
A62BE, 4, 30, 277, 97, 29, 1, 2, 0
A69BE, 3, 28, 195, 69, 25, 1, 2, 0
A6A7E, 5, 13, 235, 50, 11, 2.0, 1, 0
A6D1E, 12, 27, 238, 67, 13, 1, 1, 0
A7646, 4, 30, 466, 160, 25, 1, 2, 0
A765A, 7, 31, 210, 88, 14, 1, 2, 1
A7676, 33, 249, 1273, 419, 10, 3, 1, 0
A7792, 1, 8, 133, 58, 25, 1, 1, 0
A7796, 3, 15, 204, 62, 12, 1, 1, 0
A77EE, 13, 66, 303, 107, 16, 3, 1, 0
A7882, 13, 52, 445, 119, 11, 3, 1, 0
A794E, 3, 11, 120, 47, 25, 1, 1, 0
A7956, 2, 7, 151, 59, 25, 1, 2, 0
A7CD2, 7, 27, 246, 84, 20, 2.0, 1, 0
A7DB6, 3, 10, 122, 47, 29, 1, 1, 0
A7E26, 2, 13, 107, 47, 9, 1, 2, 0
A8182, 9, 24, 216, 73, 10, 1, 1, 0
A828E, 15, 93, 482, 125, 7, 2.0, 1, 0
A82AA, 9, 29, 293, 73, 18, 1, 2, 0
A84CA, 13, 51, 387, 85, 6, 2.0, 1, 0
A8962, 11, 39, 294, 81, 18, 2.0, 1, 0
A896E, 6, 27, 145, 34, 7, 1, 2, 1
A89FE, 2, 11, 126, 46, 13, 1, 1, 0
A8AB6, 5, 17, 209, 66, 13, 1, 1, 0
A8B8A, 3, 14, 107, 33, 5, 1, 1, 0
A8EA2, 15, 66, 315, 92, 10, NaN, 0, 0
A904A, 8, 32, 230, 66, 22, 1, 2, 0
A9182, 14, 67, 444, 143, 11, 2.0, 1, 0
A9302, 12, 39, 230, 75, 13, 2.0, 1, 0
A93DA, 3, 25, 242, 80, 18, 1, 1, 0
A94BA, 2, 19, 169, 62, 38, 1, 1, 0
A9596, 3, 51, 319, 125, 13, 1, 2, 0
A9692, 15, 42, 506, 106, 29, 2.0, 1, 0
A973E, 6, 39, 318, 115, 30, 1, 1, 0
A97FE, 9, 47, 310, 93, 9, 2.0, 1, 0
A991A, 14, 67, 295, 87, 18, 2.0, 1, 0
A99BE, 64, 164, 824, 211, 5, 3, 1, 0
A9A66, 10, 49, 298, 117, 14, 3, 2, 1
A9BEA, 15, 54, 440, 117, 14, 2.0, 1, 0
A9E26, 7, 13, 155, 42, 9, 2.0, 1, 0
A9EC2, 16, 60, 359, 89, 8, 2.0, 1, 0
AA0FA, 7, 26, 223, 74, 11, 2.0, 1, 0
AA256, 9, 28, 185, 56, 8, 1, 1, 0
AA2AA, 5, 16, 149, 39, 13, 1, 1, 0
AA43E, 16, 53, 270, 91, 10, 2.0, 1, 0
AA45E, 2, 10, 99, 37, 7, 1, 1, 0
AA6AA, 6, 19, 225, 72, 16, 1, 1, 0
AAB82, 31, 120, 721, 179, 11, 2.0, 1, 0
AABB6, 11, 46, 380, 159, 22, 1, 1, 0
AAC8E, 12, 45, 325, 64, 17, 1, 1, 0
AACB2, 9, 54, 273, 91, 8, 1, 1, 0
AAD9A, 19, 97, 434, 149, 10, 3, 1, 0
AAE22, 8, 43, 237, 86, 14, 1, 1, 0
AAE3A, 3, 28, 216, 81, 15, 2.0, 1, 0
AAE66, 10, 54, 254, 99, 15, 2.0, 1, 0
AAEA6, 5, 25, 156, 55, 13, 1, 1, 0
AAF0E, 6, 25, 240, 60, 18, 1, 1, 0
AB05E, 55, 201, 952, 319, 11, 2.0, 1, 0
AB0BE, 9, 41, 314, 94, 14, 2.0, 1, 0
AB2A6, 3, 7, 111, 32, 10, 1, 1, 0
AB5EE, 1, 3, 52, 16, 14, 1, 1, 0
AB5F2, 17, 85, 407, 148, 13, 3, 1, 0
AB5F6, 2, 11, 84, 22, 9, 1, 1, 0
AB69E, 3, 29, 232, 75, 7, NaN, 0, 0
AB6E2, 15, 69, 259, 90, 8, 3, 1, 0
AB796, 16, 46, 416, 118, 11, 1, 1, 0
AB7E6, 16, 107, 788, 224, 10, 2.0, 1, 0
AB7FE, 11, 78, 348, 123, 6, 2.0, 1, 0
AB82A, 15, 61, 314, 100, 6, 1, 2, 1
AB902, 3, 17, 157, 68, 26, 1, 1, 0
ABB32, 10, 43, 263, 80, 9, 2.0, 1, 0
ABB72, 14, 71, 253, 89, 4, 2.0, 1, 0
ABC46, 26, 111, 514, 171, 15, 2.0, 1, 0
ABD72, 8, 21, 159, 43, 5, 2.0, 1, 0
AC036, 4, 7, 128, 36, 19, 2.0, 1, 0
AC2D2, 23, 96, 649, 226, 15, 2.0, 1, 0
ACDCA, 8, 32, 147, 46, 5, 2.0, 1, 0
AD29E, 16, 46, 416, 118, 11, 1, 1, 0
AD602, 7, 40, 326, 113, 18, 1, 1, 0
AD6DA, 3, 24, 204, 73, 7, 2.0, 1, 0
AD6F6, 15, 132, 606, 184, 6, 2.0, 1, 0
ADAE2, 8, 47, 269, 85, 14, 1, 1, 0
ADAF2, 7, 27, 236, 71, 12, 2.0, 1, 0
ADCA2, 16, 46, 416, 118, 11, 1, 1, 0
AE0AA, 4, 23, 178, 78, 13, 1, 1, 0
AE3F2, 26, 89, 816, 187, 8, 2.0, 1, 0
AECC6, 9, 46, 170, 60, 5, 2.0, 1, 0
AEF92, 5, 99, 596, 148, 9, 1, 2, 0
AF852, 7, 37, 187, 65, 18, 1, 1, 0
B013A, 4, 22, 131, 38, 17, 1, 2, 1
B01AE, 5, 24, 138, 43, 13, 2.0, 1, 0
B0736, 10, 42, 238, 90, 25, 1, 2, 0
B080E, 27, 111, 504, 190, 13, 2.0, 1, 0
B0936, 2, 14, 203, 71, 28, 1, 1, 0
B0A92, 1, 9, 98, 37, 28, 1, 1, 0
B0CFE, 2, 10, 49, 20, 6, 1, 1, 0
B0D0A, 18, 78, 544, 167, 13, 2.0, 1, 0
B0D22, 26, 93, 742, 212, 17, 2.0, 1, 0
B0DFA, 1, 11, 71, 29, 11, 1, 1, 0
B0EB2, 28, 124, 657, 165, 10, 2.0, 2, 0
B0EE6, 34, 181, 863, 245, 13, 2.0, 1, 0
B147E, 6, 22, 151, 41, 15, 1, 1, 0
B16A2, 16, 42, 424, 111, 8, 2.0, 1, 0
B1996, 4, 23, 216, 75, 26, 1, 1, 0
B1A56, 9, 57, 283, 92, 10, 1, 1, 0
B1FAE, 16, 94, 700, 196, 16, 2.0, 1, 0
B204E, 22, 119, 448, 133, 5, 1, 2, 1
B22DA, 36, 97, 545, 181, 13, 3, 1, 0
B231A, 19, 60, 404, 117, 18, 1, 1, 0
B2336, 10, 47, 207, 77, 9, 2.0, 1, 0
B23A2, 2, 4, 129, 55, 50, 1, 1, 0
B23A6, 3, 21, 168, 76, 16, 2.0, 1, 0
B23D6, 11, 55, 365, 131, 13, 2.0, 1, 0
B2446, 8, 32, 259, 100, 23, 2.0, 1, 0
B248E, 10, 74, 336, 111, 9, 3, 1, 0
B2492, 7, 39, 152, 52, 14, 2.0, 1, 0
B2566, 8, 24, 153, 52, 17, 2.0, 2, 0
B25AA, 20, 79, 563, 174, 9, 3, 1, 0
B29E2, 29, 91, 545, 155, 10, 3, 1, 0
B335E, 2, 9, 89, 44, 31, 1, 1, 0
B363A, 12, 36, 284, 63, 8, 3, 1, 0
B36AA, 13, 46, 263, 78, 11, 2.0, 2, 0
B3EDE, 5, 21, 180, 36, 10, 1, 2, 1
B4026, 15, 73, 635, 153, 14, 3, 2, 1
B431A, 5, 17, 151, 56, 7, 2.0, 2, 0
B441E, 10, 61, 417, 140, 27, 1, 2, 1
B44CE, 25, 122, 493, 149, 8, 3, 1, 0
B44E6, 18, 89, 592, 125, 6, 2.0, 1, 0
B4532, 12, 65, 333, 82, 6, 3, 1, 0
B46AA, 30, 149, 1000, 324, 10, 2.0, 1, 0
B4B0A, 6, 19, 191, 60, 13, 1, 1, 0
B4B1E, 4, 17, 154, 40, 6, 1, 1, 0
B4B92, 23, 152, 759, 213, 18, 2.0, 1, 0
B4C02, 13, 55, 224, 74, 5, 2.0, 1, 0
B4C06, 2, 4, 68, 21, 17, 1, 1, 0
B4D22, 18, 76, 380, 156, 11, 2.0, 1, 0
B4D7E, 7, 28, 235, 90, 24, 1, 1, 0
B4D9E, 4, 15, 158, 46, 20, 1, 1, 0
B5076, 5, 23, 139, 48, 8, 2.0, 1, 0
B518E, 17, 77, 413, 96, 5, 2.0, 1, 0
B5656, 23, 77, 343, 103, 9, 2.0, 1, 0
B578E, 4, 15, 164, 32, 9, 2.0, 1, 0
B57CA, 24, 126, 694, 210, 21, 1, 1, 0
B58F2, 23, 115, 684, 195, 10, 3, 2, 1
B597A, 5, 27, 191, 76, 15, 2.0, 1, 0
B5ADA, 13, 34, 227, 52, 8, 2.0, 1, 0
B5B2A, 10, 47, 277, 72, 7, 2.0, 1, 0
B5E72, 6, 55, 416, 129, 18, 2.0, 1, 0
B5FC2, 7, 31, 189, 68, 11, 2.0, 1, 0
B613E, 3, 19, 150, 52, 7, 1, 2, 0
B61DE, 9, 37, 232, 63, 12, NaN, 0, 0
B654A, 9, 37, 232, 63, 12, 2.0, 1, 0
B654E, 9, 37, 232, 63, 12, 2.0, 1, 0
B6676, 11, 35, 162, 45, 4, 1, 1, 0
B67EE, 4, 14, 145, 61, 17, 1, 1, 0
B680E, 26, 127, 655, 184, 10, 3, 1, 0
B6886, 3, 12, 174, 57, 11, 2.0, 1, 0
B695E, 10, 50, 322, 108, 14, 1, 1, 0
B6A26, 20, 83, 455, 118, 8, 2.0, 1, 0
B6E7E, 25, 89, 459, 114, 7, 3, 1, 0
B6EDE, 33, 142, 813, 184, 6, 3, 2, 1
B6FAA, 15, 50, 390, 95, 11, 1, 1, 0
B7322, 8, 31, 285, 81, 11, 3, 1, 0
B753E, 21, 92, 464, 145, 11, 3, 1, 0
B7A2E, 5, 14, 127, 32, 7, 1, 1, 0
B7A3E, 9, 38, 274, 91, 16, 1, 1, 0
B7ACA, 6, 31, 183, 66, 11, 2.0, 1, 0
B7F8A, 16, 82, 440, 142, 8, 2.0, 1, 0
B7FC2, 16, 74, 254, 89, 6, 1, 1, 0
B8006, 13, 82, 383, 91, 5, 3, 1, 0
B80E6, 8, 36, 152, 49, 6, 2.0, 1, 0
B8F06, 13, 78, 261, 124, 10, 3, 1, 0
B8F36, 10, 40, 209, 47, 4, 2.0, 2, 0
B8F3A, 10, 40, 209, 47, 4, 2.0, 1, 0
B8FD6, 10, 40, 209, 47, 4, 2.0, 1, 0
B923E, 9, 38, 416, 96, 14, 1, 1, 0
B929E, 15, 55, 405, 136, 9, 2.0, 1, 0
B973A, 8, 40, 218, 74, 8, 2.0, 1, 0
BA8F6, 15, 42, 301, 85, 18, 1, 1, 0
BA90A, 7, 23, 168, 50, 12, 1, 1, 0
BAC4E, 3, 11, 159, 58, 35, 2.0, 2, 0
BB21E, 4, 13, 155, 34, 12, 1, 1, 0
BB282, 1, 5, 105, 40, 17, 1, 1, 0
BB30E, 3, 15, 97, 31, 9, 1, 1, 0
BB3F2, 7, 45, 345, 119, 16, 3, 1, 0
BB9BA, 5, 48, 316, 91, 9, 1, 1, 0
BBC7E, 22, 99, 503, 175, 10, 2.0, 1, 0
BBDCA, 16, 54, 403, 116, 15, 3, 1, 0
BC25E, 21, 58, 389, 107, 9, 2.0, 1, 0
BC5AA, 31, 103, 522, 147, 7, 2.0, 1, 0
BC5AE, 22, 62, 338, 110, 9, 2.0, 1, 0
BC616, 6, 21, 136, 40, 13, 2.0, 1, 0
BC6A6, 9, 42, 338, 61, 5, 1, 1, 0
BC7D6, 4, 22, 210, 68, 9, 1, 1, 0
BCCDA, 7, 29, 210, 71, 9, 2.0, 1, 0
BD07A, 3, 6, 62, 20, 6, 1, 1, 0
BD772, 58, 295, 1397, 425, 9, 3, 1, 0
BD7A2, 8, 25, 236, 104, 20, 1, 1, 0
BDFEA, 3, 13, 96, 37, 9, 1, 1, 0
BE24A, 10, 42, 176, 60, 7, 2.0, 1, 0
BE57E, 11, 53, 216, 81, 9, 2.0, 1, 0
BE942, 13, 52, 276, 118, 14, 2.0, 1, 0
BEBA2, 30, 110, 709, 217, 17, 1, 1, 0
BEC02, 10, 50, 196, 71, 7, 1, 1, 0
BEE82, 14, 66, 314, 89, 9, 3, 1, 0
BEF9A, 25, 105, 560, 189, 11, 1, 1, 0
BEFAE, 23, 86, 490, 127, 8, 3, 2, 1
BF0AA, 19, 63, 399, 121, 13, 3, 1, 0
BF952, 5, 21, 193, 57, 15, 2.0, 1, 0
BFBDE, 4, 19, 171, 52, 14, 2.0, 1, 0
BFFA6, 13, 109, 624, 191, 10, 1, 1, 0
BFFBA, 14, 74, 327, 98, 6, 3, 1, 0
C004A, 18, 69, 298, 93, 6, NaN, 0, 0
C02C6, 7, 50, 300, 89, 9, 2.0, 2, 0
C0612, 53, 172, 838, 271, 11, 2.0, 1, 0
C06AE, 10, 55, 289, 112, 9, 2.0, 1, 0
C06C6, 10, 27, 196, 72, 11, 2.0, 1, 0
C06D2, 7, 38, 157, 53, 11, 2.0, 1, 0
C12B2, 6, 19, 112, 29, 5, 1, 2, 0
C135A, 11, 45, 175, 58, 6, 2.0, 1, 0
C13FE, 3, 9, 161, 52, 11, 1, 2, 0
C1966, 5, 14, 106, 26, 8, 3, 1, 0
C2342, 3, 15, 125, 56, 9, 1, 1, 0
C2862, 8, 25, 175, 60, 13, 2.0, 2, 0
C2A36, 15, 53, 351, 84, 8, 2.0, 1, 0
C2A72, 8, 46, 292, 76, 6, 2.0, 2, 0
C2B32, 12, 79, 335, 122, 9, 1, 1, 0
C346E, 16, 43, 357, 85, 12, 2.0, 1, 0
C34A6, 5, 16, 133, 38, 6, 1, 1, 0
C35BE, 8, 11, 161, 41, 13, 1, 1, 0
C365E, 9, 13, 294, 69, 13, 1, 1, 0
C374E, 24, 102, 577, 150, 6, 3, 1, 0
C37FA, 7, 29, 213, 58, 6, 1, 1, 0
C3812, 17, 78, 683, 177, 17, 2.0, 1, 0
C3936, 12, 45, 243, 74, 10, 3, 1, 0
C3946, 2, 14, 158, 60, 9, 2.0, 2, 0
C396E, 9, 56, 408, 139, 11, 3, 1, 0
C39D6, 6, 25, 204, 51, 8, 2.0, 1, 0
C3ADA, 11, 59, 388, 118, 16, 1, 1, 0
C3B36, 1, 9, 182, 85, 29, 1, 1, 0
C4376, 2, 3, 42, 13, 6, NaN, 0, 0
C43B2, 8, 35, 311, 94, 14, 2.0, 1, 0
C4422, 8, 27, 132, 44, 9, 1, 1, 0
C463A, 13, 74, 348, 97, 5, 2.0, 2, 0
C464A, 3, 16, 128, 44, 18, 1, 1, 0
C465A, 16, 77, 419, 151, 16, 3, 1, 0
C46EE, 13, 74, 348, 97, 5, NaN, 0, 0
C4C0E, 13, 35, 265, 84, 8, 2.0, 1, 0
C4E4E, 19, 61, 356, 137, 22, 2.0, 1, 0
C589A, 13, 57, 333, 99, 11, 2.0, 1, 0
C59A6, 4, 16, 189, 52, 26, 1, 1, 0
C5A1A, 1, 4, 148, 38, 21, 1, 1, 0
C5A36, 11, 40, 237, 77, 9, 3, 1, 0
C5A52, 14, 80, 513, 162, 14, 2.0, 1, 0
C5A6A, 16, 51, 367, 131, 14, 2.0, 1, 0
C5AE6, 7, 26, 221, 82, 14, 2.0, 1, 0
C5B46, 14, 52, 299, 117, 12, 2.0, 1, 0
C5BFE, 11, 47, 239, 54, 7, 2.0, 1, 0
C5DF6, 15, 138, 703, 191, 10, 2.0, 1, 0
C5F3A, 16, 71, 399, 140, 13, 3, 1, 0
C60BA, 17, 88, 399, 150, 22, 2.0, 1, 0
C61F2, 15, 61, 412, 137, 17, 2.0, 1, 0
C622A, 8, 45, 270, 100, 25, 1, 1, 0
C656A, 16, 62, 343, 93, 9, 2.0, 1, 0
C666E, 4, 20, 230, 66, 15, 2.0, 2, 0
C669E, 9, 44, 248, 74, 8, 3, 1, 0
C6B82, 2, 11, 122, 42, 12, 1, 1, 0
C6C8A, 11, 53, 189, 73, 9, 1, 1, 0
C6CBA, 23, 96, 452, 136, 10, 3, 1, 0
C6D2A, 30, 82, 719, 143, 9, 2.0, 1, 0
C6DBA, 32, 105, 562, 152, 10, 2.0, 1, 0
C73EE, 15, 61, 323, 126, 13, 2.0, 1, 0
C7436, 10, 66, 333, 115, 12, 2.0, 1, 0
C74F2, 2, 14, 207, 69, 25, 1, 1, 0
C77FA, 6, 29, 281, 96, 18, 2.0, 2, 0
C7832, 9, 37, 133, 55, 8, 1, 1, 0
C7966, 6, 27, 117, 44, 5, 2.0, 1, 0
C79A6, 11, 33, 273, 101, 15, 2.0, 1, 0
C79BA, 9, 50, 373, 99, 17, 1, 1, 0
C79BE, 7, 35, 212, 69, 9, 3, 1, 0
C79C6, 7, 31, 258, 72, 8, 1, 1, 0
C79CA, 11, 49, 329, 101, 13, 2.0, 1, 0
C7A06, 37, 139, 1080, 201, 10, 3, 1, 0
C7A16, 7, 51, 253, 75, 5, 1, 1, 0
C7A42, 14, 63, 296, 90, 8, 3, 1, 0
C7A9E, 9, 33, 191, 58, 13, 1, 1, 0
C7AE2, 25, 98, 532, 151, 10, 1, 1, 0
C7AE6, 9, 26, 172, 68, 26, 1, 1, 0
C80BE, 21, 83, 521, 131, 12, 2.0, 1, 0
C8206, 14, 42, 329, 95, 10, 1, 1, 0
C823A, 8, 36, 353, 112, 15, 1, 1, 0
C8346, 7, 25, 386, 116, 11, NaN, 0, 0
C85CE, 6, 27, 156, 43, 17, NaN, 0, 0
C86BE, 4, 30, 270, 86, 9, 1, 2, 0
C86D2, 12, 54, 321, 92, 10, 2.0, 1, 0
C873A, 24, 142, 849, 293, 20, 3, 1, 0
C877E, 10, 51, 282, 93, 10, 1, 1, 0
C8C62, 29, 136, 834, 255, 9, 1, 2, 0
C8C8A, 29, 136, 834, 255, 9, NaN, 0, 0
C8D92, 10, 45, 365, 153, 12, NaN, 0, 0
C8E86, 10, 66, 374, 158, 23, NaN, 0, 0
C8EA6, 12, 36, 409, 118, 21, 1, 1, 0
C90A2, 33, 134, 897, 271, 13, 2.0, 1, 0
C9572, 16, 51, 324, 91, 24, 1, 1, 0
C960A, 16, 75, 338, 136, 12, 2.0, 1, 0
C96AA, 5, 21, 202, 57, 19, 2.0, 1, 0
C972E, 17, 47, 271, 75, 20, 2.0, 1, 0
C9752, 6, 16, 105, 33, 6, 2.0, 1, 0
C9762, 20, 60, 629, 123, 12, 1, 2, 1
C9AFA, 2, 14, 164, 76, 16, NaN, 0, 0
C9B1A, 9, 53, 532, 184, 13, 3, 2, 1
C9B72, 34, 120, 698, 193, 14, 2.0, 1, 0
C9BD6, 6, 25, 189, 70, 12, 2.0, 1, 0
C9C42, 6, 18, 159, 47, 9, 1, 2, 1
C9D62, 4, 23, 120, 41, 5, 1, 1, 0
C9F8A, 34, 122, 614, 185, 9, 2.0, 2, 0
C9FAE, 12, 41, 254, 67, 5, 3, 2, 1
C9FDA, 16, 58, 402, 136, 11, 1, 1, 0
CA196, 7, 21, 141, 47, 9, 2.0, 1, 0
CA426, 2, 14, 164, 76, 16, 2.0, 1, 0
CA4EE, 13, 46, 352, 106, 9, 2.0, 1, 0
CA7AE, 5, 17, 167, 45, 14, 1, 1, 0
CADD6, 5, 22, 139, 39, 9, 1, 1, 0
CADFE, 10, 49, 316, 91, 10, NaN, 0, 0
CAE0A, 15, 52, 253, 62, 4, 1, 1, 0
CAE6E, 23, 75, 532, 132, 10, 2.0, 1, 0
CAEE6, 18, 36, 224, 41, 5, 2.0, 1, 0
CC19A, 22, 73, 486, 121, 8, 3, 1, 0
CC1BA, 11, 58, 368, 119, 15, 1, 1, 0
CC236, 4, 18, 160, 43, 21, 1, 1, 0
CC93A, 9, 23, 211, 59, 14, 1, 1, 0
CCEB6, 4, 26, 166, 69, 13, 1, 2, 1
CCF1E, 4, 28, 229, 77, 9, 1, 1, 0
CCF4A, 14, 45, 252, 72, 7, 1, 1, 0
CCFF6, 8, 23, 292, 83, 15, 2.0, 1, 0
CD04A, 6, 28, 160, 47, 17, 1, 1, 0
CD0AE, 12, 37, 297, 97, 27, 1, 1, 0
CD49A, 15, 69, 436, 109, 7, 2.0, 1, 0
CDA86, 5, 17, 151, 45, 13, 1, 1, 0
CDA8E, 7, 26, 182, 53, 8, 1, 1, 0
CDAC2, 5, 14, 199, 80, 22, 1, 1, 0
CDACA, 12, 54, 376, 136, 17, NaN, 0, 0
CDAD6, 7, 24, 176, 77, 26, NaN, 0, 0
CDB46, 39, 144, 870, 348, 14, 2.0, 1, 0
CDB8E, 8, 40, 354, 86, 23, 2.0, 1, 0
CDDF2, 22, 82, 419, 125, 9, 2.0, 1, 0
CE356, 15, 60, 358, 116, 10, 2.0, 1, 0
CE382, 7, 28, 224, 64, 11, 2.0, 1, 0
CE85A, 8, 37, 323, 103, 19, 2.0, 2, 0
CE8DE, 5, 17, 151, 45, 13, 1, 1, 0
CE96A, 10, 47, 199, 62, 5, NaN, 0, 0
CEB3A, 5, 17, 172, 59, 14, 1, 1, 0
CED76, 10, 47, 199, 62, 5, NaN, 0, 0
CF01A, 16, 145, 930, 267, 14, 1, 2, 0
CF426, 7, 32, 227, 77, 13, 2.0, 1, 0
CF50E, 14, 55, 370, 97, 12, 2.0, 1, 0
CF776, 16, 53, 428, 99, 10, 2.0, 2, 0
CFA3E, 13, 63, 401, 129, 18, 2.0, 1, 0
D0C5E, 10, 46, 206, 69, 9, 2.0, 2, 0
D23CA, 32, 186, 1266, 428, 21, 1, 1, 0
D247E, 4, 10, 119, 35, 18, 1, 1, 0
D30D2, 14, 50, 262, 85, 13, 2.0, 1, 0
D3216, 18, 95, 557, 181, 12, 2.0, 1, 0
D350E, 6, 17, 148, 23, 7, 1, 1, 0
D35A6, 9, 54, 304, 101, 10, 2.0, 1, 0
D35AA, 9, 54, 304, 101, 10, 1, 1, 0
D35FA, 19, 87, 492, 128, 8, 2.0, 1, 0
D3716, 11, 60, 298, 96, 10, 2.0, 1, 0
D39D2, 7, 39, 361, 116, 11, 2.0, 1, 0
D3A9E, 8, 22, 157, 76, 9, 1, 1, 0
D4206, 14, 40, 334, 92, 9, 2.0, 1, 0
D4246, 13, 74, 421, 115, 28, 1, 1, 0
D4642, 12, 40, 236, 87, 15, 2.0, 2, 0
D481A, 4, 10, 110, 35, 26, 1, 1, 0
D492A, 19, 99, 712, 204, 15, 3, 1, 0
D4A02, 18, 73, 445, 105, 7, 2.0, 2, 0
D4B96, 22, 119, 634, 155, 5, 3, 2, 1
D4C76, 22, 114, 652, 202, 8, 2.0, 1, 0
D4CD6, 5, 13, 128, 52, 20, 1, 1, 0
D5096, 3, 15, 125, 36, 10, 1, 1, 0
D52DE, 3, 19, 227, 58, 17, 1, 1, 0
D551A, 3, 19, 84, 28, 10, 1, 1, 0
D5892, 13, 48, 365, 121, 11, 3, 2, 1
D58BE, 13, 34, 221, 80, 13, 3, 2, 0
D5E56, 18, 73, 445, 105, 7, 2.0, 1, 0
D5F3E, 12, 37, 382, 112, 47, NaN, 0, 0
D5F42, 1, 1, 37, 16, 16, 1, 1, 0
D677E, 14, 46, 211, 62, 7, 2.0, 1, 0
D6F32, 45, 82, 486, 145, 15, 1, 1, 0
D6F6E, 29, 139, 785, 172, 10, 2.0, 1, 0
D6F8E, 4, 16, 132, 37, 10, 1, 2, 0
D74E2, 13, 59, 289, 98, 8, 1, 1, 0
D7A72, 21, 74, 358, 107, 10, 3, 1, 0
D7C22, 18, 76, 451, 143, 9, 3, 1, 0
D7D52, 17, 45, 368, 73, 8, 3, 2, 0
D7D6E, 16, 45, 394, 137, 16, 3, 2, 1
D7FF2, 12, 62, 314, 104, 11, 1, 2, 1
D8516, 37, 161, 932, 225, 8, 2.0, 1, 0
D852A, 18, 77, 628, 171, 15, 1, 1, 0
D8B16, 11, 21, 197, 80, 14, 2.0, 2, 0
D8B3A, 6, 35, 269, 97, 11, 1, 1, 0
